#taskLabel	taskNamespace	runState	errorCode	runStateUpdateTime
getChromDepth_sample000_estimateChromDepth_585_chr8_KZ559107v1_alt		complete	0	2026-04-16T01:44:29.184429Z
getChromDepth_sample000_estimateChromDepth_586_chr11_KZ559109v1_fix		complete	0	2026-04-16T01:44:31.224033Z
getChromDepth_sample000_estimateChromDepth_587_chr11_KZ559108v1_fix		complete	0	2026-04-16T01:44:28.271964Z
getChromDepth_sample000_estimateChromDepth_588_chr11_KZ559111v1_alt		complete	0	2026-04-16T01:44:32.972594Z
getChromDepth_sample000_estimateChromDepth_589_chr11_KZ559110v1_alt		complete	0	2026-04-16T01:44:10.551218Z
getChromDepth_sample000_estimateChromDepth_590_chr12_KZ559112v1_alt		complete	0	2026-04-16T01:44:20.469588Z
getChromDepth_sample000_estimateChromDepth_591_chr16_KZ559113v1_fix		complete	0	2026-04-16T01:44:25.574415Z
getChromDepth_sample000_estimateChromDepth_592_chr17_KZ559114v1_alt		complete	0	2026-04-16T01:44:21.444051Z
getChromDepth_sample000_estimateChromDepth_593_chr18_KZ559116v1_alt		complete	0	2026-04-16T01:44:39.045828Z
getChromDepth_sample000_estimateChromDepth_594_chr18_KZ559115v1_fix		complete	0	2026-04-16T01:44:27.657611Z
getChromDepth_sample000_estimateChromDepth_595_chr2_ML143342v1_fix		complete	0	2026-04-16T01:44:29.898792Z
getChromDepth_sample000_estimateChromDepth_596_chr2_ML143341v1_fix		complete	0	2026-04-16T01:43:51.272457Z
getChromDepth_sample000_estimateChromDepth_597_chr3_ML143343v1_alt		complete	0	2026-04-16T01:44:06.848096Z
getChromDepth_sample000_estimateChromDepth_598_chr4_ML143344v1_fix		complete	0	2026-04-16T01:44:01.476348Z
getChromDepth_sample000_estimateChromDepth_599_chr4_ML143347v1_fix		complete	0	2026-04-16T01:44:15.217938Z
getChromDepth_sample000_estimateChromDepth_600_chr4_ML143346v1_fix_to_601_chr4_ML143348v1_fix		complete	0	2026-04-16T01:44:23.953050Z
getChromDepth_sample000_estimateChromDepth_602_chr4_ML143345v1_fix		complete	0	2026-04-16T01:44:27.820934Z
getChromDepth_sample000_estimateChromDepth_603_chr4_ML143349v1_fix		complete	0	2026-04-16T01:44:22.805216Z
getChromDepth_sample000_estimateChromDepth_604_chr5_ML143350v1_fix_to_605_chr6_ML143351v1_fix		complete	0	2026-04-16T01:44:25.781862Z
getChromDepth_sample000_estimateChromDepth_606_chr7_ML143352v1_fix		complete	0	2026-04-16T01:44:30.656095Z
getChromDepth_sample000_estimateChromDepth_607_chr9_ML143353v1_fix		complete	0	2026-04-16T01:44:01.476514Z
getChromDepth_sample000_estimateChromDepth_608_chr10_ML143354v1_fix		complete	0	2026-04-16T01:44:21.583349Z
getChromDepth_sample000_estimateChromDepth_609_chr10_ML143355v1_fix		complete	0	2026-04-16T01:44:17.504545Z
getChromDepth_sample000_estimateChromDepth_610_chr11_ML143358v1_fix		complete	0	2026-04-16T01:43:53.590528Z
getChromDepth_sample000_estimateChromDepth_611_chr11_ML143360v1_fix		complete	0	2026-04-16T01:44:25.228956Z
getChromDepth_sample000_estimateChromDepth_612_chr11_ML143359v1_fix		complete	0	2026-04-16T01:43:54.116076Z
getChromDepth_sample000_estimateChromDepth_613_chr11_ML143357v1_fix		complete	0	2026-04-16T01:44:06.046923Z
getChromDepth_sample000_estimateChromDepth_614_chr11_ML143356v1_fix		complete	0	2026-04-16T01:44:07.469156Z
getChromDepth_sample000_estimateChromDepth_615_chr12_ML143362v1_fix		complete	0	2026-04-16T01:44:13.370591Z
getChromDepth_sample000_estimateChromDepth_616_chr12_ML143361v1_fix		complete	0	2026-04-16T01:44:35.345164Z
getChromDepth_sample000_estimateChromDepth_617_chr13_ML143366v1_fix		complete	0	2026-04-16T01:44:18.475485Z
getChromDepth_sample000_estimateChromDepth_618_chr13_ML143363v1_fix_to_619_chr13_ML143364v1_fix		complete	0	2026-04-16T01:44:32.796628Z
getChromDepth_sample000_estimateChromDepth_620_chr13_ML143365v1_fix		complete	0	2026-04-16T01:44:16.318699Z
getChromDepth_sample000_estimateChromDepth_621_chr14_ML143367v1_fix		complete	0	2026-04-16T01:44:31.150273Z
getChromDepth_sample000_estimateChromDepth_622_chr14_ML143368v1_alt		complete	0	2026-04-16T01:44:34.843407Z
getChromDepth_sample000_estimateChromDepth_623_chr15_ML143372v1_fix		complete	0	2026-04-16T01:44:25.226763Z
getChromDepth_sample000_estimateChromDepth_624_chr15_ML143371v1_fix		complete	0	2026-04-16T01:44:29.211379Z
getChromDepth_sample000_estimateChromDepth_625_chr15_ML143370v1_fix		complete	0	2026-04-16T01:44:15.780255Z
getChromDepth_sample000_estimateChromDepth_626_chr15_ML143369v1_fix		complete	0	2026-04-16T01:44:32.404629Z
getChromDepth_sample000_estimateChromDepth_627_chr16_ML143373v1_fix		complete	0	2026-04-16T01:44:22.974509Z
getChromDepth_sample000_estimateChromDepth_628_chr17_ML143374v1_fix_to_629_chr17_ML143375v1_fix		complete	0	2026-04-16T01:44:42.239796Z
getChromDepth_sample000_estimateChromDepth_630_chr19_ML143376v1_fix		complete	0	2026-04-16T01:44:37.388306Z
getChromDepth_sample000_estimateChromDepth_631_chr21_ML143377v1_fix		complete	0	2026-04-16T01:44:30.187927Z
getChromDepth_sample000_estimateChromDepth_632_chr22_ML143380v1_fix		complete	0	2026-04-16T01:44:31.366920Z
getChromDepth_sample000_estimateChromDepth_633_chr22_ML143378v1_fix		complete	0	2026-04-16T01:44:29.525085Z
getChromDepth_sample000_estimateChromDepth_634_chr22_ML143379v1_fix_to_637_chrX_ML143383v1_fix		complete	0	2026-04-16T01:44:32.241696Z
getChromDepth_sample000_estimateChromDepth_638_chrX_ML143381v1_fix		complete	0	2026-04-16T01:44:38.449948Z
getChromDepth_sample000_estimateChromDepth_639_chrX_ML143384v1_fix		complete	0	2026-04-16T01:44:34.184792Z
getChromDepth_sample000_estimateChromDepth_640_chr1_MU273333v1_fix		complete	0	2026-04-16T01:44:40.588717Z
getChromDepth_sample000_estimateChromDepth_641_chr1_MU273330v1_alt		complete	0	2026-04-16T01:44:38.288277Z
getChromDepth_sample000_estimateChromDepth_642_chr1_MU273335v1_fix		complete	0	2026-04-16T01:43:54.640609Z
getChromDepth_sample000_estimateChromDepth_643_chr1_MU273336v1_fix		complete	0	2026-04-16T01:43:56.047967Z
getChromDepth_sample000_estimateChromDepth_644_chr1_MU273331v1_alt		complete	0	2026-04-16T01:43:58.216708Z
getChromDepth_sample000_estimateChromDepth_645_chr1_MU273334v1_fix		complete	0	2026-04-16T01:43:59.219371Z
getChromDepth_sample000_estimateChromDepth_646_chr1_MU273332v1_alt		complete	0	2026-04-16T01:44:00.745139Z
getChromDepth_sample000_estimateChromDepth_647_chr2_MU273344v1_fix		complete	0	2026-04-16T01:44:04.626478Z
getChromDepth_sample000_estimateChromDepth_648_chr2_MU273345v1_fix		complete	0	2026-04-16T01:44:30.440011Z
getChromDepth_sample000_estimateChromDepth_649_chr2_MU273343v1_fix		complete	0	2026-04-16T01:44:18.513379Z
getChromDepth_sample000_estimateChromDepth_650_chr2_MU273340v1_alt		complete	0	2026-04-16T01:44:40.371128Z
getChromDepth_sample000_estimateChromDepth_651_chr2_MU273337v1_alt		complete	0	2026-04-16T01:44:33.050919Z
getChromDepth_sample000_estimateChromDepth_652_chr2_MU273342v1_fix		complete	0	2026-04-16T01:44:22.082429Z
getChromDepth_sample000_estimateChromDepth_653_chr2_MU273339v1_alt		complete	0	2026-04-16T01:44:38.893527Z
getChromDepth_sample000_estimateChromDepth_654_chr2_MU273338v1_alt		complete	0	2026-04-16T01:43:42.859627Z
getChromDepth_sample000_estimateChromDepth_655_chr2_MU273341v1_fix		complete	0	2026-04-16T01:44:41.983183Z
getChromDepth_sample000_estimateChromDepth_656_chr3_MU273347v1_fix		complete	0	2026-04-16T01:43:54.845460Z
getChromDepth_sample000_estimateChromDepth_657_chr3_MU273348v1_fix		complete	0	2026-04-16T01:43:56.212296Z
getChromDepth_sample000_estimateChromDepth_658_chr3_MU273346v1_fix		complete	0	2026-04-16T01:43:58.386189Z
getChromDepth_sample000_estimateChromDepth_659_chr4_MU273351v1_fix		complete	0	2026-04-16T01:43:59.388107Z
getChromDepth_sample000_estimateChromDepth_660_chr4_MU273349v1_alt		complete	0	2026-04-16T01:44:30.247540Z
getChromDepth_sample000_estimateChromDepth_661_chr4_MU273350v1_fix		complete	0	2026-04-16T01:44:00.909946Z
getChromDepth_sample000_estimateChromDepth_662_chr5_MU273354v1_fix		complete	0	2026-04-16T01:43:43.146087Z
getChromDepth_sample000_estimateChromDepth_663_chr5_MU273353v1_fix		complete	0	2026-04-16T01:43:50.963697Z
getChromDepth_sample000_estimateChromDepth_664_chr5_MU273356v1_alt		complete	0	2026-04-16T01:44:15.567702Z
getChromDepth_sample000_estimateChromDepth_665_chr5_MU273355v1_fix		complete	0	2026-04-16T01:43:58.856255Z
getChromDepth_sample000_estimateChromDepth_666_chr5_MU273352v1_fix		complete	0	2026-04-16T01:43:58.385996Z
getChromDepth_sample000_estimateChromDepth_667_chr6_MU273357v1_alt		complete	0	2026-04-16T01:44:00.539863Z
getChromDepth_sample000_estimateChromDepth_668_chr7_MU273358v1_alt		complete	0	2026-04-16T01:44:04.421856Z
getChromDepth_sample000_estimateChromDepth_669_chr8_MU273362v1_fix		complete	0	2026-04-16T01:44:07.260824Z
getChromDepth_sample000_estimateChromDepth_670_chr8_MU273359v1_fix		complete	0	2026-04-16T01:44:08.270207Z
getChromDepth_sample000_estimateChromDepth_671_chr8_MU273361v1_fix		complete	0	2026-04-16T01:44:10.389406Z
getChromDepth_sample000_estimateChromDepth_672_chr8_MU273363v1_fix		complete	0	2026-04-16T01:44:07.261013Z
getChromDepth_sample000_estimateChromDepth_673_chr8_MU273360v1_fix		complete	0	2026-04-16T01:44:14.625443Z
getChromDepth_sample000_estimateChromDepth_674_chr9_MU273366v1_fix		complete	0	2026-04-16T01:44:16.809409Z
getChromDepth_sample000_estimateChromDepth_675_chr9_MU273364v1_fix		complete	0	2026-04-16T01:44:17.285511Z
getChromDepth_sample000_estimateChromDepth_676_chr9_MU273365v1_fix		complete	0	2026-04-16T01:44:17.945691Z
getChromDepth_sample000_estimateChromDepth_677_chr10_MU273367v1_fix		complete	0	2026-04-16T01:44:24.236881Z
getChromDepth_sample000_estimateChromDepth_678_chr11_KQ759759v2_fix		complete	0	2026-04-16T01:44:17.586644Z
getChromDepth_sample000_estimateChromDepth_679_chr11_MU273369v1_fix		complete	0	2026-04-16T01:43:59.592894Z
getChromDepth_sample000_estimateChromDepth_680_chr11_MU273371v1_fix		complete	0	2026-04-16T01:43:50.799434Z
getChromDepth_sample000_estimateChromDepth_681_chr11_MU273370v1_fix		complete	0	2026-04-16T01:44:05.405926Z
getChromDepth_sample000_estimateChromDepth_682_chr11_MU273368v1_alt		complete	0	2026-04-16T01:44:16.505180Z
getChromDepth_sample000_estimateChromDepth_683_chr12_MU273372v1_fix		complete	0	2026-04-16T01:44:07.895050Z
getChromDepth_sample000_estimateChromDepth_684_chr14_MU273373v1_fix		complete	0	2026-04-16T01:43:50.020500Z
getChromDepth_sample000_estimateChromDepth_685_chr15_MU273375v1_alt		complete	0	2026-04-16T01:43:56.559049Z
getChromDepth_sample000_estimateChromDepth_686_chr15_MU273374v1_fix		complete	0	2026-04-16T01:43:58.815002Z
getChromDepth_sample000_estimateChromDepth_687_chr16_MU273376v1_fix		complete	0	2026-04-16T01:44:14.138636Z
getChromDepth_sample000_estimateChromDepth_688_chr16_MU273377v1_fix		complete	0	2026-04-16T01:44:16.347649Z
getChromDepth_sample000_estimateChromDepth_689_chr17_MU273380v1_fix		complete	0	2026-04-16T01:44:30.546392Z
getChromDepth_sample000_estimateChromDepth_690_chr17_MU273378v1_alt		complete	0	2026-04-16T01:44:09.419269Z
getChromDepth_sample000_estimateChromDepth_691_chr17_MU273383v1_fix		complete	0	2026-04-16T01:43:57.593660Z
getChromDepth_sample000_estimateChromDepth_692_chr17_MU273379v1_fix		complete	0	2026-04-16T01:43:56.768172Z
getChromDepth_sample000_estimateChromDepth_693_chr17_MU273382v1_fix		complete	0	2026-04-16T01:44:04.421609Z
getChromDepth_sample000_estimateChromDepth_694_chr17_MU273381v1_fix		complete	0	2026-04-16T01:44:38.085527Z
getChromDepth_sample000_estimateChromDepth_695_chr19_MU273386v1_fix		complete	0	2026-04-16T01:44:16.692959Z
getChromDepth_sample000_estimateChromDepth_696_chr19_MU273387v1_alt		complete	0	2026-04-16T01:44:19.178714Z
getChromDepth_sample000_estimateChromDepth_697_chr19_MU273384v1_fix		complete	0	2026-04-16T01:44:01.309123Z
getChromDepth_sample000_estimateChromDepth_698_chr19_MU273385v1_fix		complete	0	2026-04-16T01:44:37.937715Z
getChromDepth_sample000_estimateChromDepth_699_chr20_MU273388v1_fix		complete	0	2026-04-16T01:44:12.659077Z
getChromDepth_sample000_estimateChromDepth_700_chr20_MU273389v1_fix		complete	0	2026-04-16T01:44:33.578801Z
getChromDepth_sample000_estimateChromDepth_701_chr21_MU273390v1_fix		complete	0	2026-04-16T01:44:16.692555Z
getChromDepth_sample000_estimateChromDepth_702_chr21_MU273391v1_fix		complete	0	2026-04-16T01:44:18.331159Z
getChromDepth_sample000_estimateChromDepth_703_chr21_MU273392v1_fix		complete	0	2026-04-16T01:44:24.852805Z
getChromDepth_sample000_estimateChromDepth_704_chr22_KQ759762v2_fix		complete	0	2026-04-16T01:43:56.378168Z
getChromDepth_sample000_estimateChromDepth_705_chrX_MU273397v1_alt		complete	0	2026-04-16T01:44:24.166888Z
getChromDepth_sample000_estimateChromDepth_706_chrX_MU273393v1_fix		complete	0	2026-04-16T01:44:26.671606Z
getChromDepth_sample000_estimateChromDepth_707_chrX_MU273394v1_fix		complete	0	2026-04-16T01:44:29.018038Z
getChromDepth_sample000_estimateChromDepth_708_chrX_MU273396v1_alt		complete	0	2026-04-16T01:43:50.226756Z
getChromDepth_sample000_estimateChromDepth_709_chrX_MU273395v1_alt		complete	0	2026-04-16T01:44:05.512488Z
getChromDepth_sample000_estimateChromDepth_710_chrY_MU273398v1_fix		complete	0	2026-04-16T01:44:15.567959Z
getChromDepth_sample000_catChromDepth		complete	0	2026-04-16T01:44:48.702913Z
getChromDepth_mergeChromDepth		complete	0	2026-04-16T01:44:48.832076Z
getChromDepth_removeTmpDir		complete	0	2026-04-16T01:44:48.963168Z
makeGraphTmpDir		complete	0	2026-04-16T01:44:48.963000Z
makeLocusGraph_chromId_000_chr1_0000		complete	0	2026-04-16T01:46:08.635748Z
makeLocusGraph_chromId_000_chr1_0001		complete	0	2026-04-16T01:45:24.821406Z
makeLocusGraph_chromId_000_chr1_0002		complete	0	2026-04-16T01:47:12.541109Z
makeLocusGraph_chromId_000_chr1_0003		complete	0	2026-04-16T01:44:55.899013Z
makeLocusGraph_chromId_000_chr1_0004		complete	0	2026-04-16T01:45:04.892771Z
makeLocusGraph_chromId_000_chr1_0005		complete	0	2026-04-16T01:45:12.977366Z
makeLocusGraph_chromId_000_chr1_0006		complete	0	2026-04-16T01:45:18.452215Z
makeLocusGraph_chromId_000_chr1_0007		complete	0	2026-04-16T01:45:39.955047Z
makeLocusGraph_chromId_000_chr1_0008		complete	0	2026-04-16T01:45:47.016661Z
makeLocusGraph_chromId_000_chr1_0009		complete	0	2026-04-16T01:45:54.383313Z
makeLocusGraph_chromId_000_chr1_0010		complete	0	2026-04-16T01:45:56.688839Z
makeLocusGraph_chromId_000_chr1_0011		complete	0	2026-04-16T01:45:59.209212Z
makeLocusGraph_chromId_000_chr1_0012		complete	0	2026-04-16T01:46:06.030095Z
makeLocusGraph_chromId_000_chr1_0013		complete	0	2026-04-16T01:46:13.057083Z
makeLocusGraph_chromId_000_chr1_0014		complete	0	2026-04-16T01:46:18.382850Z
makeLocusGraph_chromId_000_chr1_0015		complete	0	2026-04-16T01:46:21.918394Z
makeLocusGraph_chromId_000_chr1_0016		complete	0	2026-04-16T01:46:25.767553Z
makeLocusGraph_chromId_000_chr1_0017		complete	0	2026-04-16T01:46:29.361035Z
makeLocusGraph_chromId_000_chr1_0018		complete	0	2026-04-16T01:46:35.606545Z
makeLocusGraph_chromId_000_chr1_0019		complete	0	2026-04-16T01:45:29.840445Z
makeLocusGraph_chromId_000_chr1_0020		complete	0	2026-04-16T01:46:01.022077Z
makeLocusGraph_chromId_001_chr10_0000		complete	0	2026-04-16T01:46:19.977893Z
makeLocusGraph_chromId_001_chr10_0001		complete	0	2026-04-16T01:46:23.905306Z
makeLocusGraph_chromId_001_chr10_0002		complete	0	2026-04-16T01:45:12.840197Z
makeLocusGraph_chromId_001_chr10_0003		complete	0	2026-04-16T01:46:33.647761Z
makeLocusGraph_chromId_001_chr10_0004		complete	0	2026-04-16T01:47:06.654877Z
makeLocusGraph_chromId_001_chr10_0005		complete	0	2026-04-16T01:47:11.536221Z
makeLocusGraph_chromId_001_chr10_0006		complete	0	2026-04-16T01:45:48.858529Z
makeLocusGraph_chromId_001_chr10_0007		complete	0	2026-04-16T01:45:52.185833Z
makeLocusGraph_chromId_001_chr10_0008		complete	0	2026-04-16T01:45:00.124977Z
makeLocusGraph_chromId_001_chr10_0009		complete	0	2026-04-16T01:45:51.737199Z
makeLocusGraph_chromId_001_chr10_0010		complete	0	2026-04-16T01:45:31.973078Z
makeLocusGraph_chromId_001_chr10_0011		complete	0	2026-04-16T01:46:09.547072Z
makeLocusGraph_chromId_002_chr11_0000		complete	0	2026-04-16T01:46:18.096144Z
makeLocusGraph_chromId_002_chr11_0001		complete	0	2026-04-16T01:44:57.163855Z
makeLocusGraph_chromId_002_chr11_0002		complete	0	2026-04-16T01:45:05.655238Z
makeLocusGraph_chromId_002_chr11_0003		complete	0	2026-04-16T01:45:14.545919Z
makeLocusGraph_chromId_002_chr11_0004		complete	0	2026-04-16T01:46:02.768988Z
makeLocusGraph_chromId_002_chr11_0005		complete	0	2026-04-16T01:45:34.019927Z
makeLocusGraph_chromId_002_chr11_0006		complete	0	2026-04-16T01:45:42.103824Z
makeLocusGraph_chromId_002_chr11_0007		complete	0	2026-04-16T01:44:52.553632Z
makeLocusGraph_chromId_002_chr11_0008		complete	0	2026-04-16T01:45:02.431990Z
makeLocusGraph_chromId_002_chr11_0009		complete	0	2026-04-16T01:45:10.574616Z
makeLocusGraph_chromId_002_chr11_0010		complete	0	2026-04-16T01:45:21.538056Z
makeLocusGraph_chromId_002_chr11_0011		complete	0	2026-04-16T01:45:27.560500Z
makeLocusGraph_chromId_003_chr11_KI270721v1_random_0000		complete	0	2026-04-16T01:45:36.058072Z
makeLocusGraph_chromId_004_chr12_0000		complete	0	2026-04-16T01:45:45.061288Z
makeLocusGraph_chromId_004_chr12_0001		complete	0	2026-04-16T01:46:50.559127Z
makeLocusGraph_chromId_004_chr12_0002		complete	0	2026-04-16T01:47:14.951951Z
makeLocusGraph_chromId_004_chr12_0003		complete	0	2026-04-16T01:46:38.066549Z
makeLocusGraph_chromId_004_chr12_0004		complete	0	2026-04-16T01:46:55.330806Z
makeLocusGraph_chromId_004_chr12_0005		complete	0	2026-04-16T01:47:11.307261Z
makeLocusGraph_chromId_004_chr12_0006		complete	0	2026-04-16T01:47:31.160793Z
makeLocusGraph_chromId_004_chr12_0007		complete	0	2026-04-16T01:47:23.324450Z
makeLocusGraph_chromId_004_chr12_0008		complete	0	2026-04-16T01:47:29.759881Z
makeLocusGraph_chromId_004_chr12_0009		complete	0	2026-04-16T01:46:51.278535Z
makeLocusGraph_chromId_004_chr12_0010		complete	0	2026-04-16T01:47:22.909181Z
makeLocusGraph_chromId_004_chr12_0011		complete	0	2026-04-16T01:46:40.256657Z
makeLocusGraph_chromId_005_chr13_0000		complete	0	2026-04-16T01:46:41.429943Z
makeLocusGraph_chromId_005_chr13_0001		complete	0	2026-04-16T01:46:39.487494Z
makeLocusGraph_chromId_005_chr13_0002		complete	0	2026-04-16T01:46:44.535280Z
makeLocusGraph_chromId_005_chr13_0003		complete	0	2026-04-16T01:46:51.278359Z
makeLocusGraph_chromId_005_chr13_0004		complete	0	2026-04-16T01:47:01.777247Z
makeLocusGraph_chromId_005_chr13_0005		complete	0	2026-04-16T01:47:25.475827Z
makeLocusGraph_chromId_005_chr13_0006		complete	0	2026-04-16T01:45:46.538016Z
makeLocusGraph_chromId_005_chr13_0007		complete	0	2026-04-16T01:46:14.502503Z
makeLocusGraph_chromId_005_chr13_0008		complete	0	2026-04-16T01:47:15.263080Z
makeLocusGraph_chromId_005_chr13_0009		complete	0	2026-04-16T01:47:06.053411Z
makeLocusGraph_chromId_006_chr14_0000		complete	0	2026-04-16T01:47:27.265931Z
makeLocusGraph_chromId_006_chr14_0001		complete	0	2026-04-16T01:46:05.051698Z
makeLocusGraph_chromId_006_chr14_0002		complete	0	2026-04-16T01:46:34.487348Z
makeLocusGraph_chromId_006_chr14_0003		complete	0	2026-04-16T01:47:24.782822Z
makeLocusGraph_chromId_006_chr14_0004		complete	0	2026-04-16T01:46:42.306033Z
makeLocusGraph_chromId_006_chr14_0005		complete	0	2026-04-16T01:46:50.795023Z
makeLocusGraph_chromId_006_chr14_0006		complete	0	2026-04-16T01:46:58.387925Z
makeLocusGraph_chromId_006_chr14_0007		complete	0	2026-04-16T01:47:03.442641Z
makeLocusGraph_chromId_006_chr14_0008		complete	0	2026-04-16T01:47:06.240434Z
makeLocusGraph_chromId_007_chr14_GL000009v2_random_0000		complete	0	2026-04-16T01:47:08.980455Z
makeLocusGraph_chromId_008_chr14_GL000225v1_random_0000		complete	0	2026-04-16T01:47:14.489270Z
makeLocusGraph_chromId_009_chr14_KI270722v1_random_0000		complete	0	2026-04-16T01:45:32.413286Z
makeLocusGraph_chromId_010_chr14_GL000194v1_random_0000		complete	0	2026-04-16T01:46:48.736339Z
makeLocusGraph_chromId_011_chr14_KI270723v1_random_0000_to_chromId_012_chr14_KI270724v1_random_0000		complete	0	2026-04-16T01:46:32.082260Z
makeLocusGraph_chromId_013_chr14_KI270725v1_random_0000		complete	0	2026-04-16T01:47:00.655541Z
makeLocusGraph_chromId_014_chr14_KI270726v1_random_0000		complete	0	2026-04-16T01:46:48.062223Z
makeLocusGraph_chromId_015_chr15_0000		complete	0	2026-04-16T01:45:55.004359Z
makeLocusGraph_chromId_015_chr15_0001		complete	0	2026-04-16T01:46:38.013148Z
makeLocusGraph_chromId_015_chr15_0002		complete	0	2026-04-16T01:45:27.406567Z
makeLocusGraph_chromId_015_chr15_0003		complete	0	2026-04-16T01:46:48.112390Z
makeLocusGraph_chromId_015_chr15_0004		complete	0	2026-04-16T01:47:21.618260Z
makeLocusGraph_chromId_015_chr15_0005		complete	0	2026-04-16T01:46:44.988602Z
makeLocusGraph_chromId_015_chr15_0006		complete	0	2026-04-16T01:45:03.123512Z
makeLocusGraph_chromId_015_chr15_0007		complete	0	2026-04-16T01:46:12.076420Z
makeLocusGraph_chromId_015_chr15_0008		complete	0	2026-04-16T01:44:52.528332Z
makeLocusGraph_chromId_016_chr15_KI270727v1_random_0000		complete	0	2026-04-16T01:46:51.506985Z
makeLocusGraph_chromId_017_chr16_0000		complete	0	2026-04-16T01:47:03.426494Z
makeLocusGraph_chromId_017_chr16_0001		complete	0	2026-04-16T01:47:21.725177Z
makeLocusGraph_chromId_017_chr16_0002		complete	0	2026-04-16T01:46:29.341581Z
makeLocusGraph_chromId_017_chr16_0003		complete	0	2026-04-16T01:45:21.240151Z
makeLocusGraph_chromId_017_chr16_0004		complete	0	2026-04-16T01:46:16.090606Z
makeLocusGraph_chromId_017_chr16_0005		complete	0	2026-04-16T01:46:42.508788Z
makeLocusGraph_chromId_017_chr16_0006		complete	0	2026-04-16T01:46:03.886302Z
makeLocusGraph_chromId_017_chr16_0007		complete	0	2026-04-16T01:46:56.376649Z
makeLocusGraph_chromId_018_chr16_KI270728v1_random_0000		complete	0	2026-04-16T01:46:59.881460Z
makeLocusGraph_chromId_019_chr17_0000		complete	0	2026-04-16T01:46:26.609498Z
makeLocusGraph_chromId_019_chr17_0001		complete	0	2026-04-16T01:47:11.620922Z
makeLocusGraph_chromId_019_chr17_0002		complete	0	2026-04-16T01:47:18.403031Z
makeLocusGraph_chromId_019_chr17_0003		complete	0	2026-04-16T01:47:18.683882Z
makeLocusGraph_chromId_019_chr17_0004		complete	0	2026-04-16T01:47:08.390623Z
makeLocusGraph_chromId_019_chr17_0005		complete	0	2026-04-16T01:47:23.866440Z
makeLocusGraph_chromId_019_chr17_0006		complete	0	2026-04-16T01:47:28.495967Z
makeLocusGraph_chromId_020_chr17_GL000205v2_random_0000		complete	0	2026-04-16T01:47:19.186382Z
makeLocusGraph_chromId_021_chr17_KI270729v1_random_0000		complete	0	2026-04-16T01:46:16.735556Z
makeLocusGraph_chromId_022_chr17_KI270730v1_random_0000		complete	0	2026-04-16T01:46:20.122361Z
makeLocusGraph_chromId_023_chr18_0000		complete	0	2026-04-16T01:46:26.091507Z
makeLocusGraph_chromId_023_chr18_0001		complete	0	2026-04-16T01:46:31.109285Z
makeLocusGraph_chromId_023_chr18_0002		complete	0	2026-04-16T01:44:50.842296Z
makeLocusGraph_chromId_023_chr18_0003		complete	0	2026-04-16T01:45:45.659384Z
makeLocusGraph_chromId_023_chr18_0004		complete	0	2026-04-16T01:47:16.563286Z
makeLocusGraph_chromId_023_chr18_0005		complete	0	2026-04-16T01:46:21.354499Z
makeLocusGraph_chromId_023_chr18_0006		complete	0	2026-04-16T01:46:24.044200Z
makeLocusGraph_chromId_024_chr19_0000		complete	0	2026-04-16T01:46:30.822709Z
makeLocusGraph_chromId_024_chr19_0001		complete	0	2026-04-16T01:46:35.281033Z
makeLocusGraph_chromId_024_chr19_0002		complete	0	2026-04-16T01:47:08.154471Z
makeLocusGraph_chromId_024_chr19_0003		complete	0	2026-04-16T01:46:03.248035Z
makeLocusGraph_chromId_024_chr19_0004		complete	0	2026-04-16T01:46:12.214129Z
makeLocusGraph_chromId_025_chr1_KI270706v1_random_0000		complete	0	2026-04-16T01:46:20.176962Z
makeLocusGraph_chromId_026_chr1_KI270707v1_random_0000_to_chromId_027_chr1_KI270708v1_random_0000		complete	0	2026-04-16T01:46:24.830368Z
makeLocusGraph_chromId_028_chr1_KI270709v1_random_0000_to_chromId_030_chr1_KI270711v1_random_0000		complete	0	2026-04-16T01:46:29.553513Z
makeLocusGraph_chromId_031_chr1_KI270712v1_random_0000		complete	0	2026-04-16T01:46:31.666156Z
makeLocusGraph_chromId_032_chr1_KI270713v1_random_0000_to_chromId_033_chr1_KI270714v1_random_0000		complete	0	2026-04-16T01:47:04.582519Z
makeLocusGraph_chromId_034_chr2_0000		complete	0	2026-04-16T01:45:23.246036Z
makeLocusGraph_chromId_034_chr2_0001		complete	0	2026-04-16T01:45:49.934635Z
makeLocusGraph_chromId_034_chr2_0002		complete	0	2026-04-16T01:45:55.004088Z
makeLocusGraph_chromId_034_chr2_0003		complete	0	2026-04-16T01:45:57.456183Z
makeLocusGraph_chromId_034_chr2_0004		complete	0	2026-04-16T01:46:01.285250Z
makeLocusGraph_chromId_034_chr2_0005		complete	0	2026-04-16T01:46:06.877590Z
makeLocusGraph_chromId_034_chr2_0006		complete	0	2026-04-16T01:46:13.581460Z
makeLocusGraph_chromId_034_chr2_0007		complete	0	2026-04-16T01:45:48.949999Z
makeLocusGraph_chromId_034_chr2_0008		complete	0	2026-04-16T01:45:19.259960Z
makeLocusGraph_chromId_034_chr2_0009		complete	0	2026-04-16T01:44:59.650931Z
makeLocusGraph_chromId_034_chr2_0010		complete	0	2026-04-16T01:45:59.441947Z
makeLocusGraph_chromId_034_chr2_0011		complete	0	2026-04-16T01:46:05.139866Z
makeLocusGraph_chromId_034_chr2_0012		complete	0	2026-04-16T01:46:10.617425Z
